iteration	posterior	likelihood	prior	mu_burn	mu_unburn	sig_burn	sig_unburn	difference	
19700	-84.4530281473649	-60.6078820051272	-23.8451461422378	5.26693348611049	0.50729307424454	4.46866136585896	8.8156995762813	4.75964041186595	
19800	-86.1346511107	-58.4360970300137	-27.6985540806863	4.96811345756329	2.6954172652605	4.7677724834678	11.8464208341877	2.27269619230279	
19900	-88.2909624282061	-59.5949334395772	-28.6960289886288	4.05367358425907	4.76132267309176	4.21891460224588	13.2572233356743	-0.707649088832685	
20000	-87.6368017133309	-60.6079049884301	-27.0288967249008	6.53299012383171	5.03769158772947	5.21103379834977	10.8244907722085	1.49529853610224	
20100	-89.6332383945896	-62.3238104303668	-27.3094279642228	8.23563631785758	5.18273811400114	5.91079595854108	10.3671431235246	3.05289820385645	
20200	-85.2540657916253	-59.0720136033191	-26.1820521883062	3.54960940849311	2.26271958011957	5.43410647876163	9.86963718512311	1.28688982837354	
20300	-84.4606694447193	-59.2290331627796	-25.2316362819397	5.29738407885931	0.93243655204596	5.08152398426619	9.40093999530404	4.36494752681335	
20400	-84.5008905261399	-59.6865658510039	-24.814324675136	3.47981253244258	0.40943146372037	4.39315497345824	9.72869893803477	3.07038106872221	
20500	-86.9903822414321	-59.2097192170309	-27.7806630244012	5.65433301568306	3.5749278093298	4.64108494349357	12.0440608981273	2.07940520635327	
20600	-87.096810046256	-63.7189303468073	-23.3778796994487	6.66081073299326	1.85193786086338	4.17229545774472	8.7082881127692	4.80887287212988	
20700	-84.8465770995269	-58.8717685260265	-25.9748085735004	3.83032361815027	1.45612390866326	5.56810503179741	9.55655390780635	2.37419970948701	
20800	-85.5627894786388	-59.7924130500263	-25.7703764286125	1.84048711626134	0.763611604141165	5.12749689590719	9.82050678541168	1.07687551212018	
20900	-86.1207993739346	-63.4390148540325	-22.6817845199021	4.84278553560101	1.82318869358106	3.94698400103089	8.3320851951114	3.01959684201995	
21000	-85.3064036617414	-60.4089539959809	-24.8974496657605	4.70760186131768	2.35696136331363	4.35677482659531	9.83690960204444	2.35064049800406	
21100	-91.8853632634147	-58.0799100205124	-33.8054532429024	5.4569133317443	2.68644525591107	8.32073268672985	13.5705947597719	2.77046807583323	
21200	-85.3911334679494	-59.8619107428438	-25.5292227251056	6.12691320873522	1.67600873779329	4.90957889595602	9.83003745076462	4.45090447094193	
21300	-88.9569998981965	-60.6791146160335	-28.2778852821631	9.20702813122146	0.281220929844398	7.04929493606624	10.0655138943087	8.92580720137707	
21400	-84.3422787730937	-58.385210003058	-25.9570687700357	4.50349909415193	0.718862027077098	5.31874079309937	9.79058871010534	3.78463706707484	
21500	-84.7274468985243	-58.2912636382023	-26.436183260322	3.05593535142295	0.558039602676313	5.28634168702711	10.2370034010357	2.49789574874663	
21600	-85.1432230250595	-59.4098867080141	-25.7333363170455	5.33380469145528	2.18881967399092	5.08289972349603	9.83309661142744	3.14498501746436	
21700	-86.1031611426341	-58.6979361868893	-27.4052249557448	5.38485693117879	2.65676556699155	4.79193074681398	11.5687890656966	2.72809136418724	
21800	-85.870067204773	-61.4190933846974	-24.4509738200756	6.8576838013371	1.26176425177427	5.00059598271337	8.80727678269363	5.59591954956283	
21900	-85.9681561736526	-58.8726602802433	-27.0954958934093	2.47389748763568	2.07947289416743	5.22436392103855	10.8687107638664	0.394424593468248	
22000	-85.9610137568063	-58.4138010517114	-27.5472127050949	4.6492547464902	2.02566848680554	4.56695375527789	11.916461451093	2.62358625968466	
22100	-85.0149888734583	-61.0197464589635	-23.9952424144948	5.06475859017768	1.72861907011075	4.44673330203232	8.96732982445724	3.33613952006693	
22200	-85.9027486441587	-59.6553497827764	-26.2473988613823	2.81539479807294	2.36263229898931	4.62389064819154	10.7363208153959	0.452762499083629	
22300	-86.4294021950589	-61.6041415579029	-24.825260637156	5.74417411420769	3.85094887888236	5.05093128589515	9.08037268148951	1.89322523532534	
22400	-88.0787871154643	-57.4111226067071	-30.6676645087572	5.03198668755316	3.44431311512189	5.54648134211612	13.6333993327546	1.58767357243127	
22500	-84.8204482139848	-60.2916021206599	-24.5288460933248	3.21093162127114	0.0862361917662433	4.18574404187103	9.68942022777378	3.1246954295049	
22600	-85.3860780387383	-59.4378613332094	-25.9482167055289	4.20753845175453	3.01739072738392	4.88970243913655	10.2119777594901	1.19014772437061	
22700	-85.9020206265445	-60.5216019581644	-25.3804186683801	3.27713564432882	3.22511004129602	4.50823684508514	10.1027939551252	0.0520256030328063	
22800	-85.1963636159489	-59.7614707396433	-25.4348928763056	3.54596440751381	0.863803651502263	4.20242160122444	10.4556818121321	2.68216075601154	
22900	-88.9782494038184	-59.5376201958051	-29.4406292080133	4.82107598263495	7.81558007854791	5.60773397429448	12.5118328341025	-2.99450409591296	
23000	-86.4088027838326	-57.0182273770033	-29.3905754068293	3.10429868682944	0.0301522916723975	5.31368046283324	12.762633523552	3.07414639515704	
23100	-84.3851189972911	-60.5800915883364	-23.8050274089547	5.44954562165118	0.376300128029566	4.6779648718105	8.57172840495809	5.07324549362162	
23200	-86.1324332771021	-61.4858023379696	-24.6466309391325	5.55393523607678	2.70352294590147	5.56234760029775	8.41459768998652	2.85041229017531	
23300	-91.1506312653664	-59.747915596959	-31.4027156684074	4.13667797647692	2.55834531193422	9.13458570099038	10.6804722476493	1.5783326645427	
23400	-89.7425464926291	-65.2006674692159	-24.5418790234131	3.7658489767807	6.73002279983656	3.63557732157943	10.2508490498851	-2.96417382305586	
23500	-85.7548441972628	-57.3615814092887	-28.3932627879742	3.23218107061736	0.766695618311036	5.46230390022111	11.7522057042199	2.46548545230632	
23600	-85.1428994013879	-59.1977170652184	-25.9451823361695	5.59657997613498	1.79433060265901	5.32674409688052	9.77231402240909	3.80224937347597	
23700	-86.1885482305703	-58.5573512222447	-27.6311970083256	6.92623291326412	0.0594990110565909	6.3410965782271	10.214891700188	6.86673390220752	
23800	-86.115121380014	-62.7504060428846	-23.3647153371294	4.95036476453491	2.57798102297066	5.0102561931738	7.8589517014309	2.37238374156425	
23900	-87.3719773435651	-62.8091777514533	-24.5627995921118	0.7097489929413	0.345617026703525	4.62131656293359	9.28318782883912	0.364131966237775	
24000	-84.4622786480783	-60.3739461992718	-24.0883324488065	3.43915701449193	0.823438266144972	4.96077853540492	8.53372616774618	2.61571874834695	
24100	-86.8534684942811	-58.103461069456	-28.7500074248251	4.66357421990209	3.45400442989366	5.98429151909959	11.5384906224183	1.20956979000843	
24200	-87.0359206879873	-58.384823148414	-28.6510975395733	7.07448781073369	0.450025183761586	5.43733604840536	11.9999754283319	6.6244626269721	
24300	-89.2759958832594	-62.4067900909863	-26.8692057922731	8.79869245995111	3.06539880655883	6.37793149013606	9.51959989464126	5.73329365339228	
24400	-86.3942103009697	-62.377984183843	-24.0162261171267	4.12558477908648	4.12648268664079	4.55405049008851	8.87814521242149	-0.000897907554307409	
24500	-85.9902967028834	-60.7021495441005	-25.288147158783	2.1114501690147	0.665519697738905	6.22326380649184	8.30803272605158	1.4459304712758	
24600	-87.9614859778949	-61.9896440986718	-25.971841879223	3.13863011471652	2.11892020344557	3.68241425586466	11.439681084242	1.01970991127095	
24700	-85.7047589411974	-57.921195730385	-27.7835632108124	4.72439837105297	0.81937445173217	4.60814276343745	12.0795092064629	3.9050239193208	
24800	-84.7684319871792	-59.9379912498062	-24.830440737373	3.50956690892302	1.69655595751656	4.85542124865179	9.28035898122221	1.81301095140646	
24900	-86.9536556364247	-59.1481726004535	-27.8054830359712	4.50623646540292	4.81502822911544	5.73420375591677	10.9723897183987	-0.308791763712517	
25000	-86.5979663322219	-63.4577011573512	-23.1402651748707	1.34653433620655	0.400833628753293	4.66830000101191	8.00695453362755	0.945700707453252	
25100	-87.6550946405517	-57.7439395457557	-29.911155094796	3.17583628535546	0.87734921215279	7.25121418788631	11.2749465644567	2.29848707320267	
25200	-84.9220498136478	-60.2917825215172	-24.6302672921305	3.00342739954316	1.23456424879087	5.28436259884921	8.67844242846809	1.76886315075228	
25300	-86.2299044491076	-57.2402569961285	-28.9896474529791	2.82780927767702	0.400842058790754	5.75102184416328	11.978839624787	2.42696721888626	
25400	-85.1493699584207	-58.3229242460115	-26.8264457124092	2.99514084517681	1.172181359345	5.34605608211432	10.5145251793995	1.82295948583181	
25500	-89.650229109131	-60.8522331989457	-28.7979959101853	7.11549794139616	1.2406555827166	8.49510813929674	9.0691421298518	5.87484235867956	
25600	-84.3715580124076	-59.6784952764678	-24.6930627359398	5.72333865404404	0.296269281154405	5.11555599683498	8.90151224506303	5.42706937288964	
25700	-85.7103883124147	-61.4735318465551	-24.2368564658595	6.89653167106486	0.195775713453163	5.62787494930972	7.99497331061616	6.7007559576117	
25800	-84.8703252929002	-58.6424046478997	-26.2279206450006	5.57804965252332	0.444368072001357	5.88502870226812	9.45835111604288	5.13368158052196	
25900	-84.669526797759	-60.1347362984605	-24.5347904992985	6.24822596857599	0.00118426358504209	4.80145592830677	9.07884506077721	6.24704170499095	
26000	-88.0167264989347	-62.4263678022812	-25.5903586966535	5.8763955889856	0.460200792496931	7.4086994692364	7.38374609790958	5.41619479648867	
26100	-86.4475162490004	-57.0338224681335	-29.4136937808669	4.62423547940604	1.22227156689214	5.3297448475526	12.7665463412388	3.4019639125139	
26200	-87.1954134668908	-56.8999914385605	-30.2954220283302	5.10637459274106	1.2473030722159	5.59851495788035	13.2597010807342	3.85907152052517	
26300	-87.4666501351763	-63.0710897737565	-24.3955603614198	6.71833999151089	3.53802152289255	5.37049108866204	8.38949743204034	3.18031846861834	
26400	-84.7583206442449	-58.9436207332991	-25.8146999109459	5.285852150281	0.726875294147153	4.5940146947426	10.3922900875307	4.55897685613385	
26500	-85.0323528407451	-59.7217509259499	-25.3106019147952	3.60499353917591	2.19449568927111	4.76462357078281	9.7860767141658	1.4104978499048	
26600	-86.1131949798892	-60.7694333410325	-25.3437616388567	1.71581783493706	1.50200972720804	4.8749368931779	9.70441759202845	0.213808107729019	
26700	-92.2747292345824	-57.3082409087379	-34.9664883258445	4.07157499647043	5.60752967218114	6.03547171951805	16.8591370483603	-1.53595467571071	
26800	-85.1583946201073	-57.5865276060705	-27.5718670140368	3.65170494957171	0.206944819858204	6.08679091144887	10.4179287395648	3.4447601297135	
26900	-86.001540858124	-60.9258406390508	-25.0757002190733	2.20865732129938	1.8420778828132	5.68076116248567	8.66695431421726	0.366579438486188	
27000	-86.342256073373	-61.4760962727844	-24.8661598005886	6.97377980848499	2.02614072555853	5.1180196889357	9.04862633428752	4.94763908292646	
27100	-86.3625922939201	-63.1084379574192	-23.254154336501	6.37441795946755	0.984317751919757	4.1073794568104	8.66628973406955	5.39010020754779	
27200	-89.522659821674	-57.8568646979893	-31.6657951236848	5.20583458173745	4.16493107643155	4.90599659068112	15.1363953183147	1.0409035053059	
27300	-86.7885726262451	-58.5365015439377	-28.2520710823073	7.24785158805274	0.477133331967611	5.97388798819457	11.1186141049232	6.77071825608513	
27400	-86.0240192612349	-59.4408595981982	-26.5831596630367	3.81024351414568	3.50127533931108	5.64755006373462	10.0028012463565	0.3089681748346	
27500	-89.1337317213417	-63.3838502754265	-25.7498814459152	4.61622595392443	0.494827463610005	7.87836814677876	7.05192527442455	4.12139849031442	
27600	-84.4462925998647	-60.0187191488283	-24.4275734510363	5.05137944988631	0.236089174488466	4.29371805890997	9.49393382470339	4.81529027539785	
27700	-84.7202315948064	-59.4377234760025	-25.2825081188039	5.43707404356725	1.30873106498448	4.90802903875311	9.61839464923582	4.12834297858277	
27800	-85.8899158158544	-59.5017064175525	-26.3882093983019	2.42529116874836	2.3782602123375	5.35716049099874	10.124729105851	0.047030956410854	
27900	-86.4614608288435	-61.1804009291523	-25.2810598996912	4.22412617061012	4.82982560913833	4.95055228245047	9.57461996085226	-0.605699438528209	
28000	-85.3761808241758	-60.1280329732491	-25.2481478509267	2.85205044621877	2.08248749995427	5.30199959763859	9.19473246822349	0.769562946264497	
28100	-84.3223722600868	-61.3815457478281	-22.9408265122587	3.91425473686583	0.0733324590529314	4.45594172022839	8.04697255708493	3.8409222778129	
28200	-87.9852977570226	-59.4877713909275	-28.4975263660951	5.5755825184872	2.46703913280917	4.17925389163729	13.1253526461053	3.10854338567802	
28300	-87.9786843871304	-57.1464050510398	-30.8322793360906	3.71278811782874	2.60044982345598	5.42919184413341	13.8929368850052	1.11233829437276	
28400	-84.8226723832783	-59.0868398796033	-25.735832503675	2.93695252692602	0.933618341425341	5.48146016436231	9.43669319187507	2.00333418550068	
28500	-87.0881450282323	-57.3533029964268	-29.7348420318055	3.30561501601436	0.0678883974050173	7.0459015952104	11.327902346032	3.23772661860934	
28600	-86.1142791127804	-57.1494524376598	-28.9648266751206	3.09126050515376	0.483623015081417	5.65175075788584	12.0566624161995	2.60763749007234	
28700	-86.9619625070291	-58.8606645706648	-28.1012979363643	4.93922242732994	4.55528314070953	5.71115168865372	11.2510633155446	0.383939286620407	
28800	-84.5071739816452	-58.8109672136826	-25.6962067679626	4.20824370418019	1.24416515309541	4.85373848938917	10.0301732138007	2.96407855108479	
28900	-86.364433770853	-58.8118656123653	-27.5525681584877	3.97232530334689	2.69098356211735	4.4545494595689	12.0334935366384	1.28134174122954	
29000	-85.96397102139	-57.8731370512785	-28.0908339701115	4.71912024238803	2.36186640415518	5.11982164514784	11.8333511672656	2.35725383823285	
29100	-87.0512443176972	-58.3724114467519	-28.6788328709453	4.94249365687095	0.179042591100465	7.53314287268159	9.92813544219575	4.76345106577049	
29200	-85.4447782293028	-57.7707688508101	-27.6740093784927	4.96516447210409	0.71120651750071	6.17645315226701	10.4165304348546	4.25395795460338	
29300	-84.9088013995563	-60.3920885973736	-24.5167128021827	3.85787190099903	2.07062109760763	4.75974539533791	9.10493417444854	1.7872508033914	
29400	-87.0254873894933	-62.5346868583617	-24.4908005311317	4.41955834465377	5.07521237168284	4.97797869664219	8.86430938995659	-0.655654027029076	
29500	-84.3399356188139	-59.3708345211458	-24.9691010976681	5.65282562120161	0.218146246245038	5.2881557411195	8.96744459715887	5.43467937495658	
29600	-85.2943054703639	-63.1943358742541	-22.0999695961099	4.87635374838761	0.410932517463248	4.40167607768972	7.37463135516487	4.46542123092437	
29700	-87.0175618582903	-62.6869136358288	-24.3306482224615	4.81708429217063	4.64667269107131	5.12709757156272	8.57679864193528	0.170411601099321	
29800	-87.8679246463736	-59.3842050292566	-28.483719617117	7.22323685955531	1.72360327714877	7.00793911057126	10.2847366478502	5.49963358240654	
29900	-84.6854062701852	-58.0978688862369	-26.5875373839483	3.87079945137999	0.445556658467371	5.83435645985019	9.8197777554135	3.42524279291262	
30000	-85.922780560372	-62.8294657907306	-23.0933147696414	1.85112036227905	0.126443180868495	4.45350857178283	8.18117486790038	1.72467718141055	
30100	-86.4313012620031	-61.2029013610344	-25.2283999009687	7.32860862814165	0.634572130309511	6.1029405987968	8.37672673782549	6.69403649783214	
30200	-85.1423526588613	-62.0412351356599	-23.1011175232014	5.79645371601261	0.608191894514579	4.4064261399356	8.2349998668044	5.18826182149803	
30300	-86.6024631075243	-58.3151771184473	-28.2872859890771	3.22313425758578	0.694509201364685	7.03896846348953	10.0839637679721	2.5286250562211	
30400	-86.4675646384147	-57.7085973529742	-28.7589672854404	5.97205604355507	1.44305395349683	5.5927625548241	11.9377620407588	4.52900209005824	
30500	-85.4035143277316	-61.4386870300995	-23.9648272976321	2.81690857909895	1.79804183697151	4.85626368230742	8.53151693206496	1.01886674212744	
30600	-84.4220742502903	-60.992729077983	-23.4293451723073	4.30330107292436	0.616285874655564	4.37535779719774	8.54969845839992	3.68701519826879	
30700	-87.2290907365463	-59.1694457143121	-28.0596450222342	4.50747193231904	3.08054687376888	4.2369547286683	12.6892668836492	1.42692505855015	
30800	-92.2604751958667	-58.0281596762504	-34.2323155196163	2.01853390712016	3.93813486831086	7.31677501561654	14.9434154870662	-1.9196009611907	
30900	-85.8565048366326	-60.8456862609809	-25.0108185756517	3.07596198819853	3.21992903869422	4.71693202463512	9.57471749686852	-0.143967050495693	
31000	-86.5315380599591	-61.2871804000086	-25.2443576599506	6.10417250705608	3.39364840494646	5.50142585352597	8.99203100742056	2.71052410210962	
31100	-86.0225323791906	-56.7858213457906	-29.2367110333999	4.01132868441097	0.004807229472231	5.27748587384422	12.6658698116637	4.00652145493874	
31200	-86.9098045013208	-57.3093056012381	-29.6004989000827	3.81339962199606	1.98859797479408	5.15586685674798	13.101847608222	1.82480164720198	
31300	-85.9069210288623	-59.2131015115468	-26.6938195173155	4.74832797817611	0.134552126603108	4.05529232888085	11.6906831070057	4.613775851573	
31400	-85.1060752119462	-58.3599915356866	-26.7460836762596	3.28869237027787	1.39165730370032	5.51208894752499	10.2790493393525	1.89703506657755	
31500	-87.75760765292	-59.38256992873	-28.3750377241901	2.80749704294182	4.85812593097044	6.11423142050926	11.0845294211733	-2.05062888802862	
31600	-84.9688050190585	-57.7942295534434	-27.1745754656152	4.69012114057593	1.00005676891478	5.08740221296039	11.0740072353485	3.69006437166115	
31700	-88.1309488368577	-60.253701391531	-27.8772474453267	3.29273119174219	3.08513915553512	7.32730539894265	9.4413016118317	0.207592036207071	
31800	-85.2014255969364	-60.3105837951274	-24.890841801809	5.08044131494783	2.52112951982589	4.8676532121056	9.32032118539541	2.55931179512194	
31900	-85.2241808516657	-58.3961000580897	-26.828080793576	6.30327539913081	0.211842154765595	5.29918722884332	10.5628069498318	6.09143324436522	
32000	-85.9277849515669	-59.7445709105511	-26.1832140410158	2.02012197884075	1.41693750241948	5.90097958973211	9.40376806200698	0.603184476421266	
32100	-86.5620648201198	-57.0615090403421	-29.5005557797776	4.58417999021434	0.300416305342782	4.90016975353074	13.2711812007449	4.28376368487156	
32200	-86.7316861949083	-57.138366187642	-29.5933200072663	5.0922935416577	1.57806564276861	5.53167722124208	12.7198337713464	3.51422789888909	
32300	-87.2893130449603	-62.3398158608655	-24.9494971840948	1.14621443977855	2.54204482384203	5.40013578191002	8.83852429280273	-1.39583038406348	
32400	-84.8801276435517	-60.8612082314609	-24.0189194120908	4.24121550355382	1.61136906748461	4.34582190314841	9.08870114723436	2.62984643606921	
32500	-85.5606765416532	-60.605894840824	-24.9547817008291	3.95810637926958	3.22894171966063	5.03347547800814	9.20975108828611	0.729164659608951	
32600	-86.1210845013237	-60.8999466613474	-25.2211378399762	6.11478486867897	1.26574666783391	4.18992092513081	10.2834710712752	4.84903820084506	
32700	-84.9540388273915	-59.9455591139913	-25.0084797134003	6.24409114172407	0.68571564430194	5.31014250620802	8.97948594216473	5.55837549742213	
32800	-84.7509264871246	-58.5838350719145	-26.1670914152101	5.12446107038953	0.243533533850592	4.53320533462402	10.7576103269796	4.88092753653894	
32900	-85.2004609520382	-59.484386356031	-25.7160745960073	3.08659083371707	1.66806676346632	4.65054661041659	10.2505334118589	1.41852407025075	
33000	-87.8383508421532	-59.8548387272404	-27.9835121149128	2.36234759051628	4.86521517081009	4.89389867830624	11.9665344621728	-2.50286758029381	
33100	-85.5813564949908	-60.4891736133077	-25.0921828816832	2.9418483895836	2.54296169461859	5.23269209621076	9.12926648801408	0.398886694965004	
33200	-85.724515163702	-57.9779021839808	-27.7466129797212	5.15542619324945	0.427592677677143	4.59628778515917	12.0594345064576	4.72783351557231	
33300	-86.7608812460233	-63.694689109119	-23.0661921369044	5.93338031483539	1.42443908689721	3.86230742378694	8.74893862695649	4.50894122793818	
33400	-85.5274334737431	-62.8433504001466	-22.6840830735965	5.4556675565084	0.670807614604104	4.95419592369881	7.32685951387725	4.7848599419043	
33500	-85.3745741524829	-62.4936602813796	-22.8809138711032	4.75624677886911	1.48727593090562	4.69935169170213	7.7517904775425	3.26897084796349	
33600	-86.5955591193804	-62.1956891647911	-24.3998699545894	2.13784098463408	0.83768198421048	6.15515215328497	7.60856040159456	1.3001590004236	
33700	-86.3948869129607	-61.5248118393369	-24.8700750736238	2.18924084840067	1.21552839255137	4.19612026383702	9.97390905103862	0.973712455849299	
33800	-85.9347023396199	-62.6191913008554	-23.3155110387645	4.16889182362981	0.984233535507787	3.73047015845378	9.09621899213857	3.18465828812202	
33900	-84.5029450791795	-58.8368867370247	-25.6660583421548	4.49505816284842	1.0956179063377	4.72985234979142	10.128007296121	3.39944025651073	
34000	-85.5250120144646	-58.0487144503192	-27.4762975641453	4.56286725193537	2.20355529958205	5.18255635846008	11.2395791868887	2.35931195235332	
34100	-85.4911902249218	-60.4459707947733	-25.0452194301485	4.30129280708455	2.46094086518688	4.25220589276005	10.0691703228488	1.84035194189767	
34200	-85.2366863545355	-61.4671826302694	-23.7695037242662	4.26403307284885	1.68812155877994	4.13470801787053	9.08428829733498	2.5759115140689	
34300	-85.1694325549255	-58.4878780770368	-26.6815544778888	5.2075539871464	0.502206395232957	6.22946818342034	9.50590870540805	4.70534759191344	
34400	-85.9000659670561	-59.3476833184419	-26.5523826486142	4.28718419350959	3.739770714512	4.84579706710365	10.7779590055554	0.547413478997587	
34500	-86.450780122632	-60.2534959896499	-26.1972841329822	3.65306082576238	0.875401958675962	3.88576145988491	11.4311445328615	2.77765886708642	
34600	-86.3715967854728	-59.6235771296434	-26.7480196558295	6.06487541996218	0.710163981040846	6.85444569314432	8.93836552521429	5.35471143892133	
34700	-88.023458262827	-57.7932640972785	-30.2301941655485	4.49926690502367	3.11169270580458	4.75011304422815	14.0517378618217	1.3875741992191	
34800	-84.6776580311224	-58.6190131838831	-26.0586448472393	5.45237991797082	0.610008432211448	4.83952348080066	10.357580614623	4.84237148575937	
34900	-85.2462837377133	-57.9468660265865	-27.2994177111267	3.3675813216371	0.347984270976763	6.19164986681727	10.0776390890799	3.01959705066034	
35000	-86.8944245199087	-61.8218884389007	-25.072536081008	7.2868029454378	2.13054256435307	5.64715597458717	8.69782528618566	5.15626038108473	
35100	-85.5163229119346	-63.171387570801	-22.3449353411337	2.98418118922315	0.299676669908781	4.72320760862504	7.26478124537721	2.68450451931437	
35200	-86.3066096039125	-61.1747319340554	-25.1318776698571	5.60805337574608	3.99176002092836	4.85969783674528	9.53656207059726	1.61629335481772	
35300	-87.3214944234288	-59.5788210205386	-27.7426734028902	0.589017649891744	0.0197908483986744	6.65930431156021	9.99301368684723	0.56922680149307	
35400	-86.0472066091094	-61.8534624111182	-24.1937441979911	5.8285145142702	1.35660569261936	5.7989201991034	7.78667360252916	4.47190882165083	
35500	-85.2794224966634	-58.4477258750935	-26.8316966215699	4.55014470195123	0.831531796922814	6.26869023690534	9.59642847499094	3.71861290502841	
35600	-85.1266921018719	-59.8972234789293	-25.2294686229426	6.06693856489188	1.28269990827711	5.32623947557595	9.15435137215286	4.78423865661477	
35700	-85.330177570256	-57.9839401594502	-27.3462374108058	4.61501082709334	1.04588369684471	6.08047558047411	10.229271524234	3.56912713024863	
35800	-85.1781505905342	-60.6755223250189	-24.5026282655152	4.35531597746261	2.56778228407903	4.60982402024393	9.24268472648441	1.78753369338358	
35900	-86.4421115751754	-58.8417440146484	-27.600367560527	2.54402413336835	2.85512804830624	5.29638671974254	11.2329610121644	-0.311103914937885	
36000	-89.7117451932466	-59.4482254991601	-30.2635196940865	1.33036391272866	3.79178327197032	7.22066875855972	11.6099796238097	-2.46141935924166	
36100	-86.276493681418	-59.74804141002	-26.5284522713981	4.05987423307919	4.14065756989466	4.58931608969879	11.0137611069924	-0.0807833368154753	
36200	-88.3322400747145	-57.6279133324616	-30.7043267422529	3.38697185112439	3.85118948450135	5.3850872622018	13.826474224564	-0.464217633376965	
36300	-88.112100014255	-57.9164638691505	-30.1956361451046	6.82957036116817	1.44843765612869	6.46698904229861	12.3049993583675	5.38113270503948	
36400	-86.9659850517967	-60.0929801842884	-26.8730048675083	1.6634988931594	1.51832535010008	4.69919630658415	11.2016179602335	0.145173543059318	
36500	-88.7489769211007	-66.161238461332	-22.5877384597687	7.58015210436382	1.72439455674784	4.34306076175135	7.85474073036789	5.85575754761598	
36600	-85.3582280229746	-61.5179008569576	-23.840327166017	4.98095521632307	2.17938800962465	4.95496152882998	8.32523520767904	2.80156720669842	
36700	-86.9677446817239	-59.7216298935121	-27.2461147882118	6.10589567966484	4.20323282634662	5.58416402974699	10.6390644515607	1.90266285331822	
36800	-87.2919728045166	-62.8102044439966	-24.48176836052	1.91047975722425	2.36551616728129	4.193965720074	9.6405174274671	-0.455036410057037	
36900	-84.1262771261327	-60.4574943689263	-23.6687827572064	4.4971322982917	0.400371584894042	4.70604250260231	8.42591814382217	4.09676071339766	
37000	-85.2203734243622	-59.013116712522	-26.2072567118402	4.47502743381732	2.19494575090529	5.59724056703572	9.72828299656726	2.28008168291202	
37100	-84.2742441780775	-59.8730868174681	-24.4011573606094	2.9393703087578	0.110710271781404	4.87559985491981	8.88922518177174	2.8286600369764	
37200	-85.1013058545372	-59.4968711102062	-25.604434744331	4.01955308088758	1.94134941868661	5.60104568774414	9.2035633668977	2.07820366220097	
37300	-85.9942120496874	-63.0646992093892	-22.9295128402982	2.41439422430746	1.22953719305051	4.68582381058086	7.80731402162678	1.18485703125694	
37400	-84.4369233490882	-58.8130468444732	-25.6238765046149	3.75578078603097	0.833423742240388	4.75342439749812	10.0679847997355	2.92235704379058	
37500	-87.3831453925901	-59.2635206045852	-28.1196247880049	6.94093981919535	0.297687149925064	7.3667956670427	9.61125605751045	6.64325266927029	
37600	-88.5387858674658	-63.5443221046728	-24.994463762793	8.94966686771907	1.211780110987	5.68267992051852	8.59483697183646	7.73788675673208	
37700	-85.6932586124325	-59.2501666722048	-26.4430919402277	6.21212871117793	1.35316618796615	5.96176514873815	9.56754991353705	4.85896252321178	
37800	-88.2186100914346	-61.2260250052263	-26.9925850862083	6.37660635797032	4.44840484220358	6.5480810860784	9.456065630887	1.92820151576674	
37900	-87.7047816237552	-63.5793404999544	-24.1254411238008	7.68659545503282	2.02251391406925	4.72973655799006	8.79683473903901	5.66408154096356	
38000	-86.1348447316133	-58.0823925263379	-28.0524522052754	6.19652430688687	0.768199831565749	6.26860879554015	10.6513973121739	5.42832447532112	
38100	-87.7131782150857	-56.7726610236193	-30.9405171914664	5.6923027003529	0.309972687011491	6.01895525824812	13.3967046829614	5.38233001334141	
38200	-88.7366619307165	-58.5253275001844	-30.2113344305321	6.20718094824157	3.2944406468031	7.02070910280172	11.7648446041833	2.91274030143847	
38300	-91.6027759213936	-60.1000635757384	-31.5027123456552	7.68713519513882	1.70744180524899	9.15501581254949	10.7464519267644	5.97969338988984	
38400	-87.6521433705494	-64.1025403468423	-23.549603023707	7.19064504677705	2.55700904023079	4.61642612127189	8.41254814492754	4.63363600654626	
38500	-84.8940396915474	-58.2472708654568	-26.6467688260906	3.78586569872029	0.828096851093601	4.7192769360875	10.9860407450444	2.95776884762669	
38600	-85.4989197706122	-60.6068796098798	-24.8920401607324	5.9012955326932	2.26791035538362	5.0054800597166	9.18352987162984	3.63338517730957	
38700	-85.2122282039255	-61.3390902354253	-23.8731379685002	6.16989039421357	0.852090062891971	4.59587935247992	8.71267007186293	5.3178003313216	
38800	-87.792507015719	-61.0529398097576	-26.7395672059614	6.39593467510961	4.29982204068629	6.27399149869171	9.51151573273569	2.09611263442332	
38900	-86.8743368437183	-58.6891897675654	-28.1851470761529	4.95977502710842	1.86262890309272	6.94601843372521	10.088652844189	3.0971461240157	
39000	-85.3012803760738	-61.0069883639482	-24.2942920121256	6.58350515716053	0.670009319057595	5.10993412375984	8.56254572060175	5.91349583810294	
39100	-86.51490569054	-58.934783453793	-27.580122236747	4.85580734281145	3.63029558988465	4.6448665704259	11.8669866382818	1.2255117529268	
39200	-85.3054081406718	-59.165835985282	-26.1395721553897	3.53517979920186	1.71780629860414	4.50699768896748	10.7600378476757	1.81737350059771	
39300	-85.1131658422486	-59.0042627491667	-26.1089030930819	5.50102342224024	1.75017005452709	5.35955150571254	9.88098207779444	3.75085336771314	
